author,nb_avis,notes_moyennes,ecart-type,nb_commentaires
Liopo',1,10.0,0.0,1
dexter88,2,9.5,0.5,2
Emimat,3,9.0,0.816496580927726,3
Mica76,1,9.0,0.0,1
pvitto,1,5.0,0.0,1
Thierry31,10,8.7,1.268857754044952,10
Steleco,2,9.5,0.5,2
Galibier,2,8.5,1.5,2
Le Dingue,2,8.5,0.5,2
Ymai,1,10.0,0.0,1
Hagarvorg,1,9.0,0.0,1
Womoks,6,6.166666666666667,1.863389981249825,6
Lo.All,1,9.0,0.0,1
etienne san,2,7.0,1.0,2
vfeugere,1,9.0,0.0,1
Callens eric,2,8.5,1.5,2
tidoltibo,58,7.0344827586206895,2.296665628323685,58
varkarg,59,6.9491525423728815,3.1752417701278626,59
golgaut,40,7.05,1.9993749023132208,40
Predator,33,5.9393939393939394,2.891360107121591,33
chevelu60,32,7.96875,1.402773480466465,32
Mirs,46,8.173913043478262,1.6057552445755994,46
Hawkeye,10,8.2,2.749545416973504,10
machicoolie,22,7.181818181818182,1.9687643479734287,22
et_syl20,11,7.636363636363637,3.053246477044848,11
RamirElez,24,8.083333333333334,1.956115765717584,24
sly,20,8.0,1.6733200530681511,20
austen,10,6.8,1.32664991614216,10
zhao yun,9,8.444444444444445,2.454524670486058,9
lyra,13,6.769230769230769,1.475640468711606,13
Axellion,24,7.166666666666667,1.724013405464767,24
Anax1984,11,6.909090909090909,2.3141676475196102,11
madboy_one,9,6.666666666666667,3.126943839882286,9
pm,7,5.428571428571429,2.7701027756664733,7
shamalo,12,7.0,2.23606797749979,12
grefrog,10,7.0,2.04939015319192,10
sebouille,4,8.5,0.8660254037844386,4
Sael,6,7.0,2.516611478423583,6
Pamiu,1,7.0,0.0,1
gnomenoir,6,8.333333333333334,2.924988129130708,6
floux1,3,8.0,2.8284271247461903,3
jo_idiart,6,7.666666666666667,2.9249881291307074,6
lequinow,6,6.666666666666667,1.8856180831641267,6
HrfMl LeTRoll,3,7.333333333333333,0.9428090415820634,3
Kinshasa,4,7.0,1.0,4
Muzett,2,4.5,3.5,2
le_miouf,5,5.6,2.33238075793812,5
marjosen,4,8.5,1.6583123951777,4
tatain,5,6.0,2.8284271247461903,5
J3ck,2,7.0,1.0,2
Sympho,1,8.0,0.0,1
Danilo,2,5.0,3.0,2
doustache,2,9.0,1.0,2
Anordil,2,7.0,1.0,2
Palvard,1,6.0,0.0,1
plagas36,3,7.0,2.160246899469287,3
Berzerk,16,8.9375,1.3905372163304368,16
frankyone,16,8.5625,2.5973243443975185,16
Frère Tuck927,25,8.28,0.8255906976220118,25
_blank,1,8.0,0.0,1
Archimage,4,9.0,1.224744871391589,4
Vindicure,4,2.5,1.6583123951777,4
Forminus,3,7.666666666666667,0.4714045207910317,3
Staël,3,10.0,0.0,3
Petite Renarde,2,9.0,0.0,2
GMJC,8,8.25,0.6614378277661477,8
Ya-Vyemma,6,9.5,0.7637626158259734,6
kodama,12,8.166666666666666,2.1921577396609844,12
Gwen35,1,10.0,0.0,1
jay the MD,1,8.0,0.0,1
Cycnos,1,9.0,0.0,1
Ptitdej3389,2,10.0,0.0,2
bertagal,2,9.5,0.5,2
Nonoleroy,1,9.0,0.0,1
MethodCorp,1,6.0,0.0,1
Tinaud,1,8.0,0.0,1
Sdompi,1,8.0,0.0,1
Lotie Ber,3,4.666666666666667,3.858612300930076,3
Paskal72,1,8.0,0.0,1
BlueLaBouquineuse,2,9.5,0.5,2
Suricaterre,1,9.0,0.0,1
Le Nass,2,8.0,1.0,2
bonobo,52,7.1923076923076925,2.549799852918035,52
angelo,15,9.333333333333334,0.9428090415820632,15
frayaka,12,7.833333333333333,1.724013405464767,12
raziel4132,2,8.5,0.5,2
diabolijeje,73,7.164383561643835,2.233086804134195,73
celldevil,38,8.052631578947368,1.805654399832468,38
Gente dame Séli,14,9.714285714285714,0.6998542122237652,14
Fafou,53,6.981132075471698,2.18477204922719,53
Funny Boy,44,7.636363636363637,1.553455226421369,44
Seito,15,9.6,0.7999999999999999,15
gruxxki,14,7.714285714285714,3.103651568914348,14
Lionheartbge,10,8.4,2.3323807579381204,10
Bardaf,12,8.333333333333334,2.1343747458109497,12
fefe,1,8.0,0.0,1
purpleraider,12,8.0,2.309401076758503,12
tinky,9,6.222222222222222,2.199887763691481,9
etan88,19,8.210526315789474,2.2379254342599264,19
Thos,11,7.727272727272727,2.0928844424038795,11
intelline,13,6.153846153846154,2.537295769610868,13
djos,10,7.2,2.039607805437114,10
k3nshin,8,7.0,2.23606797749979,8
Renard Phileas Fogg,6,6.166666666666667,0.6871842709362768,6
etsang,4,6.25,1.920286436967152,4
kahlan,9,9.333333333333334,0.9428090415820634,9
keke75-1,11,7.636363636363637,2.6721706284907394,11
keseny2002,4,7.0,1.224744871391589,4
nicoalk13,2,9.0,1.0,2
Fleur2Krystal,3,7.333333333333333,2.494438257849294,3
Moreathor,1,8.0,0.0,1
pouttchi,5,8.8,1.6,5
nicobou,1,8.0,0.0,1
muldy,3,10.0,0.0,3
Biggossa,1,10.0,0.0,1
schounga,2,6.0,2.0,2
Crazy Dancer,1,10.0,0.0,1
Les Mômes en Délire,1,10.0,0.0,1
sirio,1,8.0,0.0,1
Salkaner le Noir,1,8.0,0.0,1
Natanael,1,9.0,0.0,1
Frère Rémi,1,7.0,0.0,1
moipaslui,1,9.0,0.0,1
Dionis4ever,1,10.0,0.0,1
Ethelen,1,10.0,0.0,1
carcy pascal,1,8.0,0.0,1
kuidam,1,4.0,0.0,1
Kev,3,7.333333333333333,0.4714045207910317,3
Listelo,1,4.0,0.0,1
Zellion,3,5.333333333333333,0.4714045207910317,3
LoganStrife,1,8.0,0.0,1
MagykLyte,1,10.0,0.0,1
iba,38,7.947368421052632,1.234319936795639,38
AldKiki,12,7.083333333333333,1.6051133570215186,12
cédric2jeuxbarjo,13,6.923076923076923,2.16480727376466,13
cybre,61,6.704918032786885,2.278511610068249,61
Lemalin,13,7.461538461538462,0.8426500884694864,13
Vinzard,25,6.32,2.4119701490690137,25
zarkath,1,8.0,0.0,1
micha,12,8.75,0.4330127018922193,12
LaMéduseBlanche,10,8.8,1.833030277982336,10
tanguyl82,8,4.75,2.0463381929681126,8
Bruce54,8,7.625,2.595067436503337,8
Kubenboa,3,9.333333333333334,0.4714045207910317,3
Seaman,1,9.0,0.0,1
T R () L L,17,8.235294117647058,2.364676616734327,17
Bat,9,6.0,2.309401076758503,9
a2line45,2,7.5,1.5,2
Célynn&Arno,14,8.071428571428571,1.7914194577120646,14
Peps,9,6.888888888888889,1.911627837120584,9
FranckL,14,7.714285714285714,2.249716535431946,14
Limbo,17,7.0588235294117645,2.1820278812931067,17
Laidzep,32,7.34375,1.8304605807009335,32
ruari,34,7.764705882352941,2.262986360196629,34
filouvadrouille,12,7.333333333333333,1.49071198499986,12
asinoa,19,6.315789473684211,1.9749118988730228,19
Sylvie,10,8.4,1.4966629547095764,10
Nutz,5,7.2,2.039607805437114,5
meringue,6,7.666666666666667,2.42670329642684,6
barbujoue,14,7.142857142857143,2.0995626366712954,14
zézélacrevette,8,7.25,1.984313483298443,8
Gwom,7,4.857142857142857,2.099562636671296,7
Galadjoe,8,7.25,1.984313483298443,8
dunandan,3,8.0,0.0,3
Kik,11,6.727272727272728,2.135880022631042,11
Illico,1,10.0,0.0,1
Nauths,3,7.333333333333333,0.9428090415820634,3
latruffe,5,7.6,0.7999999999999999,5
coyote bleu,12,7.333333333333333,2.357022603955158,12
margoton,4,8.5,1.6583123951777,4
BloodySunday,5,7.2,2.039607805437114,5
Poupoule,2,7.0,1.0,2
marinette,5,8.0,1.7888543819998317,5
prozinmotion,1,5.0,0.0,1
regag,2,10.0,0.0,2
wisthespider,2,9.0,0.0,2
rackam,24,8.583333333333334,1.6562172428626492,24
Xahendir,10,7.4,1.9078784028338915,10
J3R0M3,6,7.333333333333333,2.0548046676563256,6
Zombivins37Tmp,16,8.5,1.9364916731037085,16
pikakatchoum,8,8.0,2.0,8
Lacrio,3,8.666666666666666,0.4714045207910317,3
cocorel,3,5.666666666666667,2.494438257849294,3
ulfwerner,6,6.833333333333333,1.0671873729054748,6
Viazemski,8,6.75,2.7271780286589284,8
Le Bulbite,5,6.6,3.720215047547655,5
Capra,3,7.333333333333333,0.9428090415820634,3
los3r,1,0.0,0.0,1
Yennaiv,5,4.8,2.785677655436824,5
Vinzinho,3,6.666666666666667,0.4714045207910317,3
Seb Seb,2,8.0,0.0,2
Ome,25,8.04,2.4245411937106778,25
tite_princesse_09,6,6.833333333333333,1.7716909687891085,6
Sponz,4,7.5,0.5,4
clovis,9,6.888888888888889,1.9688939051854837,9
Olivier713,1,6.0,0.0,1
MajoraS,3,6.666666666666667,1.247219128924647,3
Daswind,1,7.0,0.0,1
Kokoro,1,9.0,0.0,1
Fred95,3,5.666666666666667,2.6246692913372702,3
cal,1,8.0,0.0,1
POK,1,10.0,0.0,1
Superdisco,1,9.0,0.0,1
Paco,3,8.0,0.0,3
Jackmandarino,15,8.2,1.833030277982336,15
Stevienne,8,5.875,1.3635890143294642,8
Dés en mousse,2,6.0,1.0,2
Alboum,2,8.5,0.5,2
Melric,3,7.333333333333333,0.9428090415820634,3
Bouquet,3,8.666666666666666,0.4714045207910317,3
boulius,7,8.857142857142858,1.4568627181693672,7
Ketail,2,7.0,2.0,2
oika'nimation de fiona,2,8.0,2.0,2
ludodes4coins,16,7.1875,2.214123697989794,16
le jambon,7,7.0,3.625307868699863,7
MorganGeek,7,5.571428571428571,1.2936264483053452,7
ebobo,4,8.25,1.0897247358851685,4
davidstardust,3,8.333333333333334,0.4714045207910317,3
jayverz,1,9.0,0.0,1
Abdel323,2,9.0,0.0,2
Xtractor,1,8.0,0.0,1
raymondcal,5,2.4,2.576819745345025,5
achil,9,7.666666666666667,1.247219128924647,9
olwyn,3,5.333333333333333,2.867441755680876,3
gus25,4,8.0,0.7071067811865476,4
TDanel,1,9.0,0.0,1
solead,1,10.0,0.0,1
Bar-91,5,9.0,1.2649110640673518,5
Marcus,2,9.0,1.0,2
aldoojeda,1,10.0,0.0,1
Alain42,1,0.0,0.0,1
JeudiProchain,1,3.0,0.0,1
gwen60790,1,9.0,0.0,1
ABCDEFG,8,7.375,1.1110243021644486,8
AkeUsagi,3,8.666666666666666,0.4714045207910317,3
kirika42,2,6.5,2.5,2
Silestone,3,8.333333333333334,2.357022603955158,3
J042A,1,9.0,0.0,1
kettch,1,9.0,0.0,1
thyuig,8,6.625,1.2183492931011204,8
cedrox,3,9.0,0.816496580927726,3
Tomdeouf,1,9.0,0.0,1
Roft877,13,7.538461538461538,2.205426336435608,13
zylith,1,10.0,0.0,1
Trap,1,10.0,0.0,1
Couscous,1,10.0,0.0,1
Djey54,1,9.0,0.0,1
BIBOU !,4,6.25,3.112474899497183,4
sambrerouge,8,6.0,1.9364916731037085,8
Café jeux Natema,4,8.5,0.8660254037844386,4
dabeuh,1,9.0,0.0,1
Väinämöinen,25,7.28,1.800444389588304,25
Kraps,1,5.0,0.0,1
Chewy203,43,8.186046511627907,1.807681464447328,43
Ooook,8,4.875,2.803457686500725,8
jcf84,27,7.2592592592592595,2.2540924525485835,27
La Pugne,55,4.9818181818181815,2.467909745593768,55
shadow nemo,47,7.319148936170213,2.3073092275278237,47
elfyr,9,7.111111111111111,1.911627837120584,9
Sycla63,1,8.0,0.0,1
saule,37,8.405405405405405,1.3040365493853865,37
néné34,3,6.666666666666667,1.8856180831641267,3
Hades,1,10.0,0.0,1
Teia,24,5.708333333333333,3.3600491894547555,24
Tricmien,1,0.0,0.0,1
Sheytan77,5,6.6,3.97994974842648,5
El Foko,2,9.0,1.0,2
thibodet,1,8.0,0.0,1
bavibavi,1,10.0,0.0,1
Yelna,3,8.666666666666666,0.9428090415820634,3
Solomock,1,9.0,0.0,1
MrSpike,1,8.0,0.0,1
Lunala,2,10.0,0.0,2
Coconutella,2,7.0,0.0,2
Kateya,2,0.0,0.0,2
sparien,3,6.666666666666667,0.9428090415820634,3
lucio,1,9.0,0.0,1
Anarchorudeboy,1,10.0,0.0,1
Ladre,2,3.5,3.5,2
Finger,9,7.111111111111111,1.1967032904743342,9
Cowskin,1,10.0,0.0,1
Tchet,2,8.0,2.0,2
maaad,1,9.0,0.0,1
CecileJess,1,8.0,0.0,1
Faboulo,1,9.0,0.0,1
leShou,1,8.0,0.0,1
ratatouille,1,1.0,0.0,1
Mitchensen,2,0.5,0.5,2
OnJoue,1,0.0,0.0,1
Myapop87,1,10.0,0.0,1
Naimer,1,10.0,0.0,1
Maaxx,1,1.0,0.0,1
Topo86,1,0.0,0.0,1
Jraf,1,10.0,0.0,1
clas,54,6.407407407407407,2.4230262568586856,54
dYnkYn,16,8.0,1.7677669529663689,16
orgulas,2,9.0,1.0,2
Dambust,1,9.0,0.0,1
Gardendwarf,1,10.0,0.0,1
Madge,2,9.0,1.0,2
jmt_zh,1,10.0,0.0,1
Reynald.heritier,1,8.0,0.0,1
Varkhan,1,10.0,0.0,1
Keyser815,1,9.0,0.0,1
Maal & Al-X,3,9.0,0.0,3
popi398,3,8.666666666666666,1.247219128924647,3
Alscion,11,8.181818181818182,1.33608531424537,11
Choubi Gogs,25,6.16,1.953048898517392,25
doubleKO,16,8.0,2.1213203435596424,16
Neversmile,5,7.6,3.826225293941799,5
Tondeuse,3,5.333333333333333,3.2998316455372216,3
emi72,3,8.666666666666666,0.4714045207910317,3
chance,3,6.333333333333333,1.247219128924647,3
Vantik,1,9.0,0.0,1
Danyboy45,1,8.0,0.0,1
Ceders,7,7.142857142857143,1.8070158058105024,7
happou,7,7.571428571428571,1.5907898179514348,7
-Yo-,10,8.6,0.916515138991168,10
JBT from the bay,2,7.5,1.5,2
kantvlgd,2,8.5,0.5,2
DABA,1,10.0,0.0,1
Trezoster,1,8.0,0.0,1
pikkpi,1,0.0,0.0,1
Divine,1,5.0,0.0,1
MARV,3,5.666666666666667,2.357022603955158,3
R1D1,29,7.344827586206897,2.4392743701830883,29
Bizniouf,19,6.842105263157895,2.851835196661909,19
Pipoboy,11,7.636363636363637,1.149919149152138,11
xavier44,19,7.473684210526316,2.0356925900856546,19
elv,17,7.647058823529412,1.5696075369560394,17
enzo29fr,8,8.5,1.3228756555322954,8
isa550,3,6.0,1.632993161855452,3
rvdelettre,10,7.2,2.712931993250108,10
Chomp,5,5.2,2.7129319932501077,5
rico1664,1,10.0,0.0,1
gimli13,5,7.6,2.939387691339814,5
Fab de Gozu Zone,1,9.0,0.0,1
alinéa,3,10.0,0.0,3
eriic,1,6.0,0.0,1
TREX,1,10.0,0.0,1
elcama,1,10.0,0.0,1
zanila7700,4,5.75,1.299038105676658,4
jealouskain,19,6.105263157894737,2.2917411639028678,19
Faluin,17,6.941176470588236,2.3879744859040515,17
Karouko,8,7.0,1.0,8
Warker,31,9.03225806451613,1.20439707758674,31
kilpaddle,19,6.315789473684211,1.7487629185090687,19
MathGon,21,7.142857142857143,2.0067911910195697,21
babman9,20,6.5,2.819574435974337,20
lanomouchi,10,8.5,1.3601470508735445,10
Newt,5,7.2,1.16619037896906,5
SeibZ,9,8.666666666666666,2.10818510677892,9
fouman,3,8.0,0.0,3
mayalabeille,7,6.285714285714286,3.103651568914348,7
coldcase74,3,8.0,1.632993161855452,3
Buteau,5,10.0,0.0,5
Xx_Monique_xX,1,10.0,0.0,1
Sidlepoulpe,7,8.142857142857142,3.090472521826277,7
Phigi,1,1.0,0.0,1
PatrickTruelle,5,5.4,3.4409301068170506,5
toch,1,8.0,0.0,1
Krulshdanh,2,8.0,0.0,2
Thibaut63,1,9.0,0.0,1
pandelis,1,10.0,0.0,1
vince447,1,8.0,0.0,1
chrisledoux,1,8.0,0.0,1
morsure-griffure,1,9.0,0.0,1
Pipo_des_Bouais,1,9.0,0.0,1
Vitalyback,1,9.0,0.0,1
vlan,9,8.0,2.6666666666666665,9
Ezekiel76,23,7.6521739130434785,2.179124188894203,23
Kong,3,10.0,0.0,3
NikoII !,13,8.461538461538462,1.598816130063579,13
le roublard,14,7.714285714285714,1.665986255670086,14
Nicobanana,3,10.0,0.0,3
Soon-Tsoo,12,6.5,2.327373340628157,12
Arktor,8,5.5,3.708099243547832,8
Jipi-Sensei,3,8.666666666666666,0.9428090415820634,3
aramil,10,6.7,1.676305461424021,10
tonvoisin,13,8.307692307692308,2.0525637021732823,13
Tetaclac,1,10.0,0.0,1
djodjo57,3,5.333333333333333,2.0548046676563256,3
crepp,1,8.0,0.0,1
Chuk-E,2,10.0,0.0,2
Kristof75012,1,8.0,0.0,1
elecro,2,8.0,0.0,2
Taik,1,7.0,0.0,1
reg002,1,10.0,0.0,1
halfbrainbroz',1,8.0,0.0,1
balze,2,9.0,1.0,2
jdbackup,6,7.0,2.23606797749979,6
Parkatm,4,6.5,1.6583123951777,4
Toy,5,6.0,2.8284271247461903,5
cheduko,3,9.333333333333334,0.9428090415820634,3
Aldragon,1,10.0,0.0,1
Audrey,5,7.6,2.33238075793812,5
Solarus,1,10.0,0.0,1
Na'grom,1,8.0,0.0,1
Azad,2,7.0,2.0,2
Elromanozo,1,0.0,0.0,1
bastoune84,1,10.0,0.0,1
jeffdella,1,10.0,0.0,1
djibi,9,10.0,0.0,9
cystreviel,18,6.277777777777778,1.8500917561496344,18
Arti,1,4.0,0.0,1
PMM,3,9.666666666666666,0.4714045207910317,3
Tapalon,1,8.0,0.0,1
7MiKL7,1,10.0,0.0,1
elpapas,1,8.0,0.0,1
lepreze,2,7.0,2.0,2
arackys,1,0.0,0.0,1
Narann,4,7.25,1.7853571071357126,4
aurelh,120,7.75,1.6844880527923016,120
Seb283,3,8.666666666666666,0.4714045207910317,3
Aletse31,1,9.0,0.0,1
Elow',1,8.0,0.0,1
atommm,4,9.25,0.4330127018922193,4
vinze29,3,9.0,1.4142135623730951,3
Tesla84,2,9.0,0.0,2
LauraMLD,1,7.0,0.0,1
Lio35,1,8.0,0.0,1
Maaf,1,9.0,0.0,1
Jérémie,2,7.5,0.5,2
harrow rest,11,6.454545454545454,0.8907235428302466,11
Grotteske,2,3.0,1.0,2
Nono778,1,7.0,0.0,1
JudgeWhyMe,18,7.555555555555555,1.8324913891634047,18
Aëlwyn,17,8.0,1.940285000290664,17
Stabbquadd,7,5.428571428571429,3.499271061118826,7
tchaky51,4,7.0,2.23606797749979,4
HagarWulfen,2,5.5,2.5,2
Quire859,1,8.0,0.0,1
Sqwib,1,10.0,0.0,1
Philippe,1,10.0,0.0,1
Fragui,2,9.0,1.0,2
Ryleh,5,7.6,1.2,5
FlaSh961,7,9.285714285714286,1.3850513878332371,7
ismael,1,8.0,0.0,1
gwaw,2,8.0,0.0,2
SpySoul,1,9.0,0.0,1
Odin566,2,8.5,0.5,2
Loiclolo,1,6.0,0.0,1
Simmael,1,7.0,0.0,1
photomaton,1,10.0,0.0,1
trbreton,1,7.0,0.0,1
AnTu00,1,10.0,0.0,1
Pariton,3,8.666666666666666,0.4714045207910317,3
Mrzarbiwayne,1,10.0,0.0,1
Hamilcar,68,9.294117647058824,1.1383530870802134,68
mino,7,7.142857142857143,2.4159335036125373,7
cedmo,6,9.166666666666666,0.8975274678557508,6
FX250,3,6.333333333333333,1.699673171197595,3
Douizz10,3,8.0,0.0,3
Senor Bibou,2,5.5,3.5,2
stab59,1,4.0,0.0,1
snk_ice,1,10.0,0.0,1
Lhargo,2,9.0,0.0,2
fourmi rouge,1,4.0,0.0,1
Shrapnelle,2,9.0,0.0,2
gwenaduh,1,10.0,0.0,1
jlamouche,23,6.739130434782608,1.6995495900601798,23
Gorlami,3,6.0,4.320493798938574,3
meeple58,2,9.0,0.0,2
cbwho,1,6.0,0.0,1
melkisedek,12,6.25,1.6393596310755,12
Ornorm,1,7.0,0.0,1
FamilleSchodet,23,8.434782608695652,2.1228792375189047,23
Gavroche,2,2.0,0.0,2
pafacil,14,7.571428571428571,2.0603150145508518,14
Mr Routenvrac,1,9.0,0.0,1
Dés Pérado,6,7.833333333333333,2.5440562537456244,6
Dinolive,4,9.0,1.7320508075688772,4
bannockh,13,6.615384615384615,1.7337581030130222,13
chiopere,4,7.0,2.1213203435596424,4
mariejo71,3,9.333333333333334,0.4714045207910317,3
Caltoune,1,4.0,0.0,1
Lavashkiry,1,4.0,0.0,1
OiLpO,2,7.0,0.0,2
benisfree,1,1.0,0.0,1
Spite,3,8.0,0.816496580927726,3
Krabos,2,10.0,0.0,2
Goltia,2,9.5,0.5,2
zef13,2,6.0,2.0,2
Gecko63,15,6.266666666666667,2.4073960113690385,15
crepp600,2,5.5,0.5,2
Guildeluec,3,7.0,0.816496580927726,3
Joe Jinis,2,6.0,3.0,2
Tuck,4,8.75,1.0897247358851685,4
nalolynn,1,4.0,0.0,1
tilo83,2,4.0,0.0,2
Kily,6,8.166666666666666,1.6749792701868151,6
Ozzh773,1,9.0,0.0,1
Eric. G.,3,8.333333333333334,0.9428090415820634,3
MonsieurDé,14,8.071428571428571,2.344119868774563,14
thanos,2,8.5,0.5,2
aTomm,9,7.888888888888889,1.9688939051854832,9
kikebou,5,8.6,1.0198039027185568,5
CocoB732,1,7.0,0.0,1
NesMotoko,1,8.0,0.0,1
kaldryhn,1,10.0,0.0,1
Freya972,3,10.0,0.0,3
CoincoinDoud,1,10.0,0.0,1
mischka,4,9.0,0.7071067811865476,4
caien,27,7.2592592592592595,2.561720957894901,27
däy,5,8.8,0.9797958971132712,5
tilmanjulien,2,7.0,2.0,2
Krinie,2,8.0,0.0,2
thibaut_h,17,7.294117647058823,2.135545277726041,17
ARES,4,6.75,1.299038105676658,4
graphiquerex,6,8.5,1.118033988749895,6
Captain Borak,1,9.0,0.0,1
Bourli,1,8.0,0.0,1
kingloa,3,9.0,1.4142135623730951,3
crica,1,6.0,0.0,1
Tiflamby,1,8.0,0.0,1
ThL92,2,7.0,0.0,2
CharlotteJ,1,10.0,0.0,1
samro76,1,7.0,0.0,1
haaz69,10,7.3,1.1874342087037917,10
Tommylemito,1,9.0,0.0,1
maxi,2,3.5,2.5,2
mayus ray,1,9.0,0.0,1
nagui,7,7.0,3.070597894314954,7
ayor2433,10,7.4,2.8354893757515653,10
Archipel,5,9.2,0.9797958971132712,5
willowstone,2,9.0,1.0,2
akira,6,9.0,1.5275252316519468,6
benibi,2,7.5,0.5,2
sylvain976,1,8.0,0.0,1
Frapa13,1,9.0,0.0,1
Dext66,1,9.0,0.0,1
AL1,39,7.076923076923077,2.017673392092923,39
Savman,38,7.7894736842105265,1.7645320646568643,38
mrsinistre,39,7.384615384615385,1.982169034880788,39
SFG,63,6.380952380952381,2.4907993963089563,63
Jost,5,8.2,2.2271057451320084,5
lesendar,22,7.454545454545454,2.8400907912387834,22
thiex,24,7.083333333333333,1.913040047208166,24
dadamien2,1,10.0,0.0,1
dexacke,19,7.7894736842105265,1.823211376388292,19
Maephel,5,6.8,1.6,5
Mecreant,14,6.285714285714286,2.118913853455904,14
Chimeria,7,8.571428571428571,1.3997084244475304,7
longarley,7,6.0,2.8284271247461903,7
Docteur_B,17,7.764705882352941,2.462170533700747,17
makem,7,7.142857142857143,2.356060357495806,7
Dante,10,8.4,1.4966629547095764,10
Konkin,3,6.666666666666667,2.494438257849294,3
ompyohann,7,8.0,2.390457218668787,7
champimignonne,2,7.0,1.0,2
denis7mad,2,10.0,0.0,2
fretz,1,4.0,0.0,1
Budnic,19,8.0,2.3395906074624078,19
Mr broque,33,7.151515151515151,1.8442574611761136,33
hpascal,11,8.909090909090908,1.7814470856604931,11
sweetcheeks,36,7.388888888888889,2.1509400758451047,36
Hakuin,26,6.0,2.773500981126145,26
davidmc7,14,8.285714285714286,1.4846149779161804,14
Rouskoff,17,6.235294117647059,2.0444879055273844,17
CoCoCamel,8,7.5,1.3228756555322954,8
Pastequo_man,4,4.0,1.4142135623730951,4
Niania,7,7.142857142857143,2.356060357495806,7
J2P,4,8.5,1.6583123951777,4
les écossais,1,10.0,0.0,1
samymz,3,9.333333333333334,0.9428090415820634,3
Scrub,14,7.928571428571429,2.086154552358605,14
Ad&Syom,7,8.0,2.138089935299395,7
Engelys,1,2.0,0.0,1
Hugues,1,8.0,0.0,1
franckturtle,1,8.0,0.0,1
MUADHIB,1,10.0,0.0,1
Nuglo,2,9.0,1.0,2
tranber19,1,2.0,0.0,1
Mister_disto,2,8.0,1.0,2
tom_1978,21,7.095238095238095,2.6886846120939243,21
nathanfarmer,15,9.066666666666666,0.997775303139718,15
LPmangas,23,8.173913043478262,1.5506569130545222,23
Hakkrat,37,5.891891891891892,2.586699700325492,37
Kit,22,7.727272727272727,2.198797567717786,22
Chogoune,9,7.222222222222222,1.3966450099973928,9
Memo,6,8.666666666666666,1.4907119849998596,6
yeye,4,7.5,4.330127018922194,4
pouk64,6,8.833333333333334,0.8975274678557508,6
mimosifolia,10,7.8,1.8867962264113207,10
tetsuo_001,12,8.333333333333334,2.2852182001336816,12
ludomaniaque,10,7.4,2.2,10
cblalia,6,8.333333333333334,2.1343747458109497,6
Narb95,2,8.0,2.0,2
obsession,11,9.090909090909092,1.311109554714178,11
nono1000,6,6.333333333333333,1.795054935711501,6
Draftii,3,6.666666666666667,2.494438257849294,3
julienfitz,1,8.0,0.0,1
hbourges,2,6.0,4.0,2
Meloo,1,10.0,0.0,1
Alex&Mary,1,9.0,0.0,1
thibo-le-bon,1,10.0,0.0,1
Klebsielle,2,9.0,1.0,2
Laurel1988,1,10.0,0.0,1
Flogui,1,10.0,0.0,1
Juju25,1,8.0,0.0,1
ysolo222,2,8.0,2.0,2
pastagaaa,1,10.0,0.0,1
ThibautBleger,1,8.0,0.0,1
MDLPC,1,10.0,0.0,1
william44,1,7.0,0.0,1
Daedsidog,3,5.333333333333333,3.858612300930075,3
Lhupus76,2,6.5,0.5,2
RemiG,3,6.333333333333333,0.9428090415820634,3
Tompoyo,1,6.0,0.0,1
Orion123,1,10.0,0.0,1
LA POULAICHE,1,8.0,0.0,1
audreyl,1,6.0,0.0,1
Iwolf441,1,6.0,0.0,1
Vigo,1,4.0,0.0,1
RémiCajo,1,9.0,0.0,1
Toto Lastico,2,9.0,1.0,2
tometmarius,1,9.0,0.0,1
chanadeler,1,10.0,0.0,1
Pona,1,9.0,0.0,1
Mendrock,2,7.0,1.0,2
azalea88,1,8.0,0.0,1
P-Boo,3,8.333333333333334,0.9428090415820634,3
nonos54,1,10.0,0.0,1
Gaffophone,8,9.625,0.6959705453537527,8
Testorious,3,8.333333333333334,1.247219128924647,3
Synyster,1,10.0,0.0,1
Violaine02,1,10.0,0.0,1
cfloutier,1,10.0,0.0,1
BabyAzerty,1,9.0,0.0,1
Thierry-,3,7.333333333333333,0.4714045207910317,3
HARPER,4,4.25,2.5860201081971503,4
Mikado754,2,9.0,0.0,2
Lindrole,2,9.0,0.0,2
MrFlo,1,3.0,0.0,1
XTof,12,7.166666666666667,2.229848026709942,12
Sala,13,7.6923076923076925,2.0525637021732823,13
Cedrix,3,7.333333333333333,2.494438257849294,3
raphzoul,7,6.571428571428571,1.3997084244475304,7
zapaz,1,8.0,0.0,1
Micheldu59,3,8.666666666666666,0.9428090415820634,3
Jmaly,1,9.0,0.0,1
Baignoire,1,10.0,0.0,1
Ywen,3,6.333333333333333,1.699673171197595,3
Payia,1,9.0,0.0,1
Phillies,4,9.5,0.5,4
justin,1,9.0,0.0,1
rbortolo,3,6.333333333333333,3.771236166328253,3
Dilwen,1,10.0,0.0,1
eioF,2,10.0,0.0,2
Mugshak,1,9.0,0.0,1
topiec,1,10.0,0.0,1
Louloutte995,1,10.0,0.0,1
Oreade,1,8.0,0.0,1
ayyoub,1,10.0,0.0,1
Ludotheque tasdebeauxjeux,5,9.2,0.9797958971132712,5
DarkDruchii,2,8.0,0.0,2
syloo06,1,10.0,0.0,1
SaddOff,1,8.0,0.0,1
